page_name,page_age_days,revisions_count_mean,revisions_count_std,revisions_count_ar,revisions_count_max,revisions_count_min,revisions_count_range,revisions_count_avg_last_week,revisions_count_avg_all_period,contributors_count_mean,contributors_count_std,contributors_count_ar,contributors_count_max,contributors_count_min,contributors_count_range,contributors_count_avg_last_week,contributors_count_avg_all_period,num_of_views_mean,num_of_views_std,num_of_views_ar,num_of_views_max,num_of_views_min,num_of_views_range,num_of_views_avg_last_week,num_of_views_avg_all_period,incoming_links_mean,outcoming_links_mean,outcoming_links_std,outcoming_links_ar,outcoming_links_max,outcoming_links_min,outcoming_links_range,outcoming_links_avg_last_week,outcoming_links_avg_all_period,translated
Вайракіт,1669,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,1
Валентинов,391,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,1
Валевські,230,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.5,16.5,-0.7966101714317801,34.0,1.0,33.0,19.857142857142858,17.5,1
Wallyscar,643,13.7,0.45825756949558405,0.9250446475608356,14.0,13.0,1.0,14.0,13.7,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,1
Wapedia,62,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,72.0,0.0,0.0,72.0,72.0,0.0,72.0,72.0,1
Вернигора,1759,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,75.0,0.0,0.0,75.0,75.0,0.0,75.0,75.0,1
Зігналь_Ідуна_Парк,983,12.733333333333333,0.4422166387140533,0.9223846510177652,13.0,12.0,1.0,13.0,12.733333333333333,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,81.0,0.0,0.0,81.0,81.0,0.0,81.0,81.0,1
Состав_(фільм),1045,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,49.0,49.0,0.0,49.0,49.0,1
Вігор,1408,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,42.0,0.0,0.0,42.0,42.0,0.0,42.0,42.0,1
Вержбицький,1528,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,29.0,29.0,0.0,29.0,29.0,1
Вербова,425,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,1
Вільчек,699,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,1
WildFly,377,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,27.0,27.0,0.0,27.0,27.0,1
Вілліан,64,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1
Вільнер,497,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,1
Винники_(значення),1055,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,1
Гезенк,96,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,1
Вишня_(річка),861,12.333333333333334,0.4714045207910317,0.9270648372102759,13.0,12.0,1.0,13.0,12.333333333333334,8.333333333333334,0.4714045207910317,0.9270648773960162,9.0,8.0,1.0,9.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,43.0,0.0,0.0,43.0,43.0,0.0,43.0,43.0,1
Wiz-Art,400,19.433333333333334,7.961085911412393,0.9836477559681904,30.0,9.0,21.0,30.0,19.433333333333334,5.8,1.2220201853215573,0.9885990674673782,8.0,4.0,4.0,8.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,119.0,104.0,-0.7966103156941678,223.0,15.0,208.0,133.85714285714286,119.0,1
Воджиніт,1039,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,1
Wolinella,2974,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.5666666666666667,0.6155395104206463,0.508351873628369,2.0,0.0,2.0,0.7142857142857143,0.5666666666666667,4.0,17.5,10.5,-0.7966101262708709,28.0,7.0,21.0,19.0,17.5,1
Слово,365,5.466666666666667,0.49888765156985887,0.966034825807207,6.0,5.0,1.0,6.0,5.466666666666667,4.466666666666667,0.49888765156985887,0.9660348016169236,5.0,4.0,1.0,5.0,4.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,45.0,43.0,-0.7966101819654267,88.0,2.0,86.0,51.142857142857146,45.0,1
Врубель,1157,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,1
Вигнанка,340,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,32.0,32.0,0.0,32.0,32.0,1
Вигода,695,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,73.0,0.0,0.0,73.0,73.0,0.0,73.0,73.0,1
Вишинський,315,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,1
Вара,287,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,1
Войтович,2848,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,16.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.666666666666668,22.866763848189994,-0.1966653744760987,55.0,6.0,49.0,27.285714285714285,22.666666666666668,1
XPath,303,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,45.5,31.5,-0.7966101605704722,77.0,14.0,63.0,50.0,45.5,1
XSPORT,159,17.266666666666666,0.8537498983243798,0.9805295567113724,18.0,16.0,2.0,18.0,17.266666666666666,13.266666666666667,0.8537498983243799,0.9805295430458066,14.0,12.0,2.0,14.0,13.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,167.0,165.0,-0.7966100064007621,332.0,2.0,330.0,190.57142857142858,167.0,1
Ксенодермові,1398,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,31.0,31.0,0.0,31.0,31.0,1
Американська_свиноноса_змія,1441,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,0.0,0.0,49.0,49.0,0.0,49.0,49.0,1
Чильчес,797,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,88.5,87.5,-0.7966101738086099,176.0,1.0,175.0,101.0,88.5,1
Західні_варвари,94,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,1
Ходжаабад_(місто),3350,33.0,0.0,0.0,33.0,33.0,0.0,33.0,33.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,58.0,55.0,-0.796610076989417,113.0,3.0,110.0,65.85714285714286,58.0,1
Ходжейлі,108,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,73.0,0.0,0.0,73.0,73.0,0.0,73.0,73.0,1
Ксилотрех,1275,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.5,33.5,-0.7966102345281723,74.0,7.0,67.0,45.285714285714285,40.5,1
YTHDF2,99,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,0.6,0.6199951165040603,3.0,0.0,3.0,0.0,0.2,0.0,26.0,19.0,-0.7966102617891923,45.0,7.0,38.0,28.714285714285715,26.0,1
Яблунець,1678,19.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,216.0,0.0,0.0,216.0,216.0,0.0,216.0,216.0,1
Яблунів_(смт),1763,29.066666666666666,0.3590109871423002,-0.03245324469020764,31.0,29.0,2.0,29.285714285714285,29.066666666666666,18.033333333333335,0.1795054935711501,-0.032452682501982986,19.0,18.0,1.0,18.142857142857142,18.033333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,213.0,0.0,0.0,213.0,213.0,0.0,213.0,213.0,1
Яблунівка_(Бродівський_район),408,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,150.0,21.0,-0.7966101391182446,171.0,129.0,42.0,153.0,150.0,1
Яблуниця_(Яремчанська_міська_рада),2965,33.666666666666664,0.7453559924999299,0.9708220415277881,34.0,32.0,2.0,34.0,33.666666666666664,24.833333333333332,0.37267799624996495,0.9708220012650709,25.0,24.0,1.0,25.0,24.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,59.666666666666664,52.797306328595546,-0.4980177188113447,129.0,1.0,128.0,58.142857142857146,59.666666666666664,1
Ягус_(міфологія),69,3.2333333333333334,0.4229525846816507,0.9605898512950835,4.0,3.0,1.0,4.0,3.2333333333333334,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,19.0,-0.7966101345631317,44.0,6.0,38.0,27.714285714285715,25.0,1
Ягільниця,4519,86.73333333333333,0.4422166387140533,0.9749781903482564,87.0,86.0,1.0,87.0,86.73333333333333,39.733333333333334,0.4422166387140533,0.974978209690258,40.0,39.0,1.0,40.0,39.733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,178.33333333333334,161.8771825249693,-0.14418552115199074,394.0,4.0,390.0,209.14285714285714,178.33333333333334,1
Яхиново,792,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,44.0,0.0,0.0,44.0,44.0,0.0,44.0,44.0,1
Яготин,589,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,85.66666666666667,115.52008002459523,-0.18691083770153552,249.0,1.0,248.0,109.0,85.66666666666667,1
Яковенко,2755,29.0,0.0,0.0,29.0,29.0,0.0,29.0,29.0,22.0,0.0,0.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,51.0,0.0,0.0,51.0,51.0,0.0,51.0,51.0,1
Яковиця,787,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,99.0,0.0,0.0,99.0,99.0,0.0,99.0,99.0,1
Якубович,609,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,31.0,31.0,0.0,31.0,31.0,1
Якупов,1296,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1
Якушин,717,3.6333333333333333,0.4818944098266986,0.9285844658256418,4.0,3.0,1.0,4.0,3.6333333333333333,3.6333333333333333,0.4818944098266986,0.9285844658256418,4.0,3.0,1.0,4.0,3.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,1
Якутуголь,431,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,1
Якимівка_(смт),2606,38.5,0.5,0.9310344737646503,39.0,38.0,1.0,39.0,38.5,21.5,0.5,0.9310344843247053,22.0,21.0,1.0,22.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,249.0,0.0,0.0,249.0,249.0,0.0,249.0,249.0,1
Ялботина,745,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,74.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,1
Ялинкувате,3013,22.0,0.0,0.0,22.0,22.0,0.0,22.0,22.0,17.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,125.0,4.0,-0.7966101957813669,129.0,121.0,8.0,124.42857142857143,125.0,1
Ямаґуті,262,4.266666666666667,0.44221663871405337,0.9621597790805331,5.0,4.0,1.0,5.0,4.266666666666667,3.2666666666666666,0.44221663871405337,0.9621597639612102,4.0,3.0,1.0,4.0,3.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,2.0,-0.7966101366436975,25.0,21.0,4.0,23.285714285714285,23.0,1
Ямино,752,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,74.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,1
Ямниця,2081,69.9,0.30000000000000004,0.9450216613095205,70.0,69.0,1.0,70.0,69.9,27.0,0.0,0.0,27.0,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,117.5,11.5,-0.7966101476102906,129.0,106.0,23.0,115.85714285714286,117.5,1
Ямпіль_(значення),747,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,0.0,0.0,28.0,28.0,0.0,28.0,28.0,1
Ямпольський,973,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,1
Яндекс.Директ,252,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,78.0,0.0,0.0,78.0,78.0,0.0,78.0,78.0,1
Яндекс.Гроші,412,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,62.0,0.0,0.0,62.0,62.0,0.0,62.0,62.0,1
Яндекс.Затори,1356,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,19.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,1
Яндекс.Перекладач,661,4.4,0.4898979485566356,0.929693188733844,5.0,4.0,1.0,5.0,4.4,2.4,0.48989794855663565,0.9296932108881901,3.0,2.0,1.0,3.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,223.0,0.0,0.0,223.0,223.0,0.0,223.0,223.0,1
Янгібазар,2321,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,1
Янино,787,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,98.0,0.0,0.0,98.0,98.0,0.0,98.0,98.0,1
Янка,1047,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,1
Яноші,1683,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,101.5,27.5,-0.7966101208556085,129.0,74.0,55.0,97.57142857142857,101.5,1
Янранай_(село),292,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,61.0,0.0,0.0,61.0,61.0,0.0,61.0,61.0,1
Яполоть,1370,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,111.5,17.5,-0.7966101696137843,129.0,94.0,35.0,109.0,111.5,1
Ярденіт,184,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,116.0,0.0,0.0,116.0,116.0,0.0,116.0,116.0,1
Черговий_по_станції,284,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.5,0.5,-0.796610168775869,7.0,6.0,1.0,6.571428571428571,6.5,1
Яребиця_(Кирджалійська_область),792,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,144.0,0.0,0.0,144.0,144.0,0.0,144.0,144.0,1
Яремче,588,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,144.66666666666666,182.6916041371968,-0.188247966538773,403.0,12.0,391.0,181.57142857142858,144.66666666666666,1
Яренськ,561,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0,35.0,35.0,0.0,35.0,35.0,1
Ярін,1165,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,33.0,-0.7966101656695681,70.0,4.0,66.0,41.714285714285715,37.0,1
ЯрмаК,953,187.73333333333332,0.44221663871405337,0.9621598350015531,188.0,187.0,1.0,188.0,187.73333333333332,110.73333333333333,0.44221663871405326,0.962159776412524,111.0,110.0,1.0,111.0,110.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,34.0,-0.7966102103444322,72.0,4.0,68.0,42.857142857142854,38.0,1
Ярмолинці_(смт),2968,132.0,0.0,0.0,132.0,132.0,0.0,132.0,132.0,47.0,0.0,0.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,156.0,147.0,-0.7966102238246892,303.0,9.0,294.0,177.0,156.0,1
Ярощук,189,5.666666666666667,0.4714045207910317,0.9642781834365621,6.0,5.0,1.0,6.0,5.666666666666667,3.6666666666666665,0.4714045207910317,0.9642781637844273,4.0,3.0,1.0,4.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,-0.79661019319314,13.0,9.0,4.0,11.285714285714286,11.0,1
Ярошенко,704,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,47.0,0.0,0.0,47.0,47.0,0.0,47.0,47.0,1
Яровий,2727,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,1
Ярцев,2755,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,1
Ясенів,1612,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,156.0,27.0,-0.7966102648529599,183.0,129.0,54.0,159.85714285714286,156.0,1
Ясениця,2533,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,129.5,0.5,-0.7966101735093134,130.0,129.0,1.0,129.57142857142858,129.5,1
Ященко,3357,16.9,0.3,0.8805122303836805,17.0,16.0,1.0,17.0,16.9,11.9,0.3,0.8805121561874172,12.0,11.0,1.0,12.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,36.0,0.0,0.0,36.0,36.0,0.0,36.0,36.0,1
Яшилькуль,1955,19.1,0.29999999999999993,0.8805121910279513,20.0,19.0,1.0,19.428571428571427,19.1,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,1
Яшлек_(станція_метро),308,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.5,14.5,-0.7966101373194807,31.0,2.0,29.0,18.571428571428573,16.5,1
Ясіня,1611,40.733333333333334,0.4422166387140533,0.9749782024814957,41.0,40.0,1.0,41.0,40.733333333333334,25.733333333333334,0.4422166387140533,0.9749781724015745,26.0,25.0,1.0,26.0,25.733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,81.33333333333333,110.79209759224206,-0.18846685123974496,238.0,1.0,237.0,103.71428571428571,81.33333333333333,1
